gene_id       	 n_called	 pct_UM               	 pct_gbM             	 pct_teM
CUFF_NC.6922  	      533	  95.68480300187618   	  4.127579737335835  	   0.18761726078799248
CUFF_NC.2359  	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.5387  	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.11402 	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.6755  	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.5929  	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.8458  	      533	  77.6735459662289    	  4.127579737335835  	  18.19887429643527
CUFF_NC.11338 	      533	  82.73921200750469   	  4.127579737335835  	  13.133208255159476
CUFF_NC.8482  	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.1219  	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.8767  	      533	  95.87242026266416   	  4.127579737335835  	   0.0
CUFF_NC.10398 	      464	  66.37931034482759   	  4.094827586206897  	  29.52586206896552
CUFF_NC.3207  	      375	  67.73333333333333   	  4.0                	  28.26666666666667
CUFF_NC.10067 	      528	  67.99242424242425   	  3.977272727272727  	  28.030303030303028
CUFF_NC.7909  	      529	  75.99243856332704   	  3.9697542533081283 	  20.03780718336484
CUFF_NC.7586  	      530	  89.62264150943396   	  3.9622641509433962 	   6.415094339622642
CUFF_NC.1187  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.3106  	      533	  95.49718574108817   	  3.9399624765478425 	   0.5628517823639775
CUFF_NC.10330 	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.7858  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.4607  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.7925  	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.199   	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.1550  	      533	  95.68480300187618   	  3.9399624765478425 	   0.37523452157598497
CUFF_NC.11003 	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.855   	      533	  96.06003752345215   	  3.9399624765478425 	   0.0
CUFF_NC.6660  	      533	  91.55722326454033   	  3.9399624765478425 	   4.50281425891182
